areaCode,areaName,areaType,date,newPeopleVaccinatedCompleteByVaccinationDate
E12000003,Yorkshire and The Humber,region,23/06/2021,12671
E12000003,Yorkshire and The Humber,region,22/06/2021,11426
E12000003,Yorkshire and The Humber,region,21/06/2021,7786
E12000003,Yorkshire and The Humber,region,20/06/2021,7707
E12000003,Yorkshire and The Humber,region,19/06/2021,22038
E12000003,Yorkshire and The Humber,region,18/06/2021,13552
E12000003,Yorkshire and The Humber,region,17/06/2021,15702
E12000003,Yorkshire and The Humber,region,16/06/2021,19314
E12000003,Yorkshire and The Humber,region,15/06/2021,15203
E12000003,Yorkshire and The Humber,region,14/06/2021,15668
E12000003,Yorkshire and The Humber,region,13/06/2021,17645
E12000003,Yorkshire and The Humber,region,12/06/2021,31009
E12000003,Yorkshire and The Humber,region,11/06/2021,25826
E12000003,Yorkshire and The Humber,region,10/06/2021,26792
E12000003,Yorkshire and The Humber,region,09/06/2021,28241
E12000003,Yorkshire and The Humber,region,08/06/2021,25279
E12000003,Yorkshire and The Humber,region,07/06/2021,19228
E12000003,Yorkshire and The Humber,region,06/06/2021,25123
E12000003,Yorkshire and The Humber,region,05/06/2021,48615
E12000003,Yorkshire and The Humber,region,04/06/2021,31206
E12000003,Yorkshire and The Humber,region,03/06/2021,33507
E12000003,Yorkshire and The Humber,region,02/06/2021,26555
E12000003,Yorkshire and The Humber,region,01/06/2021,23403
E12000003,Yorkshire and The Humber,region,31/05/2021,12742
E12000003,Yorkshire and The Humber,region,30/05/2021,15766
E12000003,Yorkshire and The Humber,region,29/05/2021,42039
E12000003,Yorkshire and The Humber,region,28/05/2021,30082
E12000003,Yorkshire and The Humber,region,27/05/2021,35293
E12000003,Yorkshire and The Humber,region,26/05/2021,35642
E12000003,Yorkshire and The Humber,region,25/05/2021,31922
E12000003,Yorkshire and The Humber,region,24/05/2021,23534
E12000003,Yorkshire and The Humber,region,23/05/2021,17259
E12000003,Yorkshire and The Humber,region,22/05/2021,57841
E12000003,Yorkshire and The Humber,region,21/05/2021,33631
E12000003,Yorkshire and The Humber,region,20/05/2021,35491
E12000003,Yorkshire and The Humber,region,19/05/2021,29603
E12000003,Yorkshire and The Humber,region,18/05/2021,27353
E12000003,Yorkshire and The Humber,region,17/05/2021,17474
E12000003,Yorkshire and The Humber,region,16/05/2021,13153
E12000003,Yorkshire and The Humber,region,15/05/2021,39974
E12000003,Yorkshire and The Humber,region,14/05/2021,33460
E12000003,Yorkshire and The Humber,region,13/05/2021,32015
E12000003,Yorkshire and The Humber,region,12/05/2021,33220
E12000003,Yorkshire and The Humber,region,11/05/2021,26908
E12000003,Yorkshire and The Humber,region,10/05/2021,14449
E12000003,Yorkshire and The Humber,region,09/05/2021,14422
E12000003,Yorkshire and The Humber,region,08/05/2021,42376
E12000003,Yorkshire and The Humber,region,07/05/2021,41706
E12000003,Yorkshire and The Humber,region,06/05/2021,43710
E12000003,Yorkshire and The Humber,region,05/05/2021,32164
E12000003,Yorkshire and The Humber,region,04/05/2021,17905
E12000003,Yorkshire and The Humber,region,03/05/2021,7676
E12000003,Yorkshire and The Humber,region,02/05/2021,9415
E12000003,Yorkshire and The Humber,region,01/05/2021,31749
E12000003,Yorkshire and The Humber,region,30/04/2021,38423
E12000003,Yorkshire and The Humber,region,29/04/2021,41521
E12000003,Yorkshire and The Humber,region,28/04/2021,40454
E12000003,Yorkshire and The Humber,region,27/04/2021,35090
E12000003,Yorkshire and The Humber,region,26/04/2021,19598
E12000003,Yorkshire and The Humber,region,25/04/2021,20461
E12000003,Yorkshire and The Humber,region,24/04/2021,52441
E12000003,Yorkshire and The Humber,region,23/04/2021,38731
E12000003,Yorkshire and The Humber,region,22/04/2021,32505
E12000003,Yorkshire and The Humber,region,21/04/2021,36657
E12000003,Yorkshire and The Humber,region,20/04/2021,25248
E12000003,Yorkshire and The Humber,region,19/04/2021,15527
E12000003,Yorkshire and The Humber,region,18/04/2021,15601
E12000003,Yorkshire and The Humber,region,17/04/2021,47927
E12000003,Yorkshire and The Humber,region,16/04/2021,43688
E12000003,Yorkshire and The Humber,region,15/04/2021,36701
E12000003,Yorkshire and The Humber,region,14/04/2021,31962
E12000003,Yorkshire and The Humber,region,13/04/2021,20727
E12000003,Yorkshire and The Humber,region,12/04/2021,15483
E12000003,Yorkshire and The Humber,region,11/04/2021,14751
E12000003,Yorkshire and The Humber,region,10/04/2021,49823
E12000003,Yorkshire and The Humber,region,09/04/2021,39792
E12000003,Yorkshire and The Humber,region,08/04/2021,39091
E12000003,Yorkshire and The Humber,region,07/04/2021,33565
E12000003,Yorkshire and The Humber,region,06/04/2021,17061
E12000003,Yorkshire and The Humber,region,05/04/2021,3650
E12000003,Yorkshire and The Humber,region,04/04/2021,2693
E12000003,Yorkshire and The Humber,region,03/04/2021,12371
E12000003,Yorkshire and The Humber,region,02/04/2021,16418
E12000003,Yorkshire and The Humber,region,01/04/2021,43970
E12000003,Yorkshire and The Humber,region,31/03/2021,44463
E12000003,Yorkshire and The Humber,region,30/03/2021,26918
E12000003,Yorkshire and The Humber,region,29/03/2021,14657
E12000003,Yorkshire and The Humber,region,28/03/2021,12926
E12000003,Yorkshire and The Humber,region,27/03/2021,36238
E12000003,Yorkshire and The Humber,region,26/03/2021,27583
E12000003,Yorkshire and The Humber,region,25/03/2021,24047
E12000003,Yorkshire and The Humber,region,24/03/2021,24470
E12000003,Yorkshire and The Humber,region,23/03/2021,13481
E12000003,Yorkshire and The Humber,region,22/03/2021,5703
E12000003,Yorkshire and The Humber,region,21/03/2021,1894
E12000003,Yorkshire and The Humber,region,20/03/2021,6905
E12000003,Yorkshire and The Humber,region,19/03/2021,10507
E12000003,Yorkshire and The Humber,region,18/03/2021,11203
E12000003,Yorkshire and The Humber,region,17/03/2021,9267
E12000003,Yorkshire and The Humber,region,16/03/2021,9031
E12000003,Yorkshire and The Humber,region,15/03/2021,3096
E12000003,Yorkshire and The Humber,region,14/03/2021,1115
E12000003,Yorkshire and The Humber,region,13/03/2021,6221
E12000003,Yorkshire and The Humber,region,12/03/2021,14029
E12000003,Yorkshire and The Humber,region,11/03/2021,6582
E12000003,Yorkshire and The Humber,region,10/03/2021,9458
E12000003,Yorkshire and The Humber,region,09/03/2021,2819
E12000003,Yorkshire and The Humber,region,08/03/2021,887
E12000003,Yorkshire and The Humber,region,07/03/2021,245
E12000003,Yorkshire and The Humber,region,06/03/2021,2372
E12000003,Yorkshire and The Humber,region,05/03/2021,3179
E12000003,Yorkshire and The Humber,region,04/03/2021,2795
E12000003,Yorkshire and The Humber,region,03/03/2021,2657
E12000003,Yorkshire and The Humber,region,02/03/2021,527
E12000003,Yorkshire and The Humber,region,01/03/2021,477
E12000003,Yorkshire and The Humber,region,28/02/2021,159
E12000003,Yorkshire and The Humber,region,27/02/2021,580
E12000003,Yorkshire and The Humber,region,26/02/2021,1220
E12000003,Yorkshire and The Humber,region,25/02/2021,1397
E12000003,Yorkshire and The Humber,region,24/02/2021,1645
E12000003,Yorkshire and The Humber,region,23/02/2021,1110
E12000003,Yorkshire and The Humber,region,22/02/2021,215
E12000003,Yorkshire and The Humber,region,21/02/2021,148
E12000003,Yorkshire and The Humber,region,20/02/2021,405
E12000003,Yorkshire and The Humber,region,19/02/2021,597
E12000003,Yorkshire and The Humber,region,18/02/2021,808
E12000003,Yorkshire and The Humber,region,17/02/2021,766
E12000003,Yorkshire and The Humber,region,16/02/2021,801
E12000003,Yorkshire and The Humber,region,15/02/2021,322
E12000003,Yorkshire and The Humber,region,14/02/2021,193
E12000003,Yorkshire and The Humber,region,13/02/2021,561
E12000003,Yorkshire and The Humber,region,12/02/2021,847
E12000003,Yorkshire and The Humber,region,11/02/2021,1397
E12000003,Yorkshire and The Humber,region,10/02/2021,1731
E12000003,Yorkshire and The Humber,region,09/02/2021,741
E12000003,Yorkshire and The Humber,region,08/02/2021,49
E12000003,Yorkshire and The Humber,region,07/02/2021,36
E12000003,Yorkshire and The Humber,region,06/02/2021,53
E12000003,Yorkshire and The Humber,region,05/02/2021,179
E12000003,Yorkshire and The Humber,region,04/02/2021,902
E12000003,Yorkshire and The Humber,region,03/02/2021,693
E12000003,Yorkshire and The Humber,region,02/02/2021,163
E12000003,Yorkshire and The Humber,region,01/02/2021,155
E12000003,Yorkshire and The Humber,region,31/01/2021,491
E12000003,Yorkshire and The Humber,region,30/01/2021,350
E12000003,Yorkshire and The Humber,region,29/01/2021,335
E12000003,Yorkshire and The Humber,region,28/01/2021,58
E12000003,Yorkshire and The Humber,region,27/01/2021,17
E12000003,Yorkshire and The Humber,region,26/01/2021,9
E12000003,Yorkshire and The Humber,region,25/01/2021,18
E12000003,Yorkshire and The Humber,region,24/01/2021,7
E12000003,Yorkshire and The Humber,region,23/01/2021,28
E12000003,Yorkshire and The Humber,region,22/01/2021,89
E12000003,Yorkshire and The Humber,region,21/01/2021,54
E12000003,Yorkshire and The Humber,region,20/01/2021,146
E12000003,Yorkshire and The Humber,region,19/01/2021,50
E12000003,Yorkshire and The Humber,region,18/01/2021,28
E12000003,Yorkshire and The Humber,region,17/01/2021,45
E12000003,Yorkshire and The Humber,region,16/01/2021,182
E12000003,Yorkshire and The Humber,region,15/01/2021,75
E12000003,Yorkshire and The Humber,region,14/01/2021,186
E12000003,Yorkshire and The Humber,region,13/01/2021,202
E12000003,Yorkshire and The Humber,region,12/01/2021,1783
E12000003,Yorkshire and The Humber,region,11/01/2021,2305
E12000003,Yorkshire and The Humber,region,10/01/2021,3538
E12000003,Yorkshire and The Humber,region,09/01/2021,4513
E12000003,Yorkshire and The Humber,region,08/01/2021,4453
E12000003,Yorkshire and The Humber,region,07/01/2021,7876
E12000003,Yorkshire and The Humber,region,06/01/2021,10126
E12000003,Yorkshire and The Humber,region,05/01/2021,6320
E12000003,Yorkshire and The Humber,region,04/01/2021,542
E12000003,Yorkshire and The Humber,region,03/01/2021,171
E12000003,Yorkshire and The Humber,region,02/01/2021,218
E12000003,Yorkshire and The Humber,region,01/01/2021,7
E12000003,Yorkshire and The Humber,region,31/12/2020,123
E12000003,Yorkshire and The Humber,region,30/12/2020,60
E12000003,Yorkshire and The Humber,region,29/12/2020,51
E12000004,East Midlands,region,02/10/2021,2601
E12000004,East Midlands,region,01/10/2021,1970
E12000004,East Midlands,region,30/09/2021,1819
E12000004,East Midlands,region,29/09/2021,2249
E12000004,East Midlands,region,28/09/2021,2217
E12000004,East Midlands,region,27/09/2021,2281
E12000004,East Midlands,region,26/09/2021,2320
E12000004,East Midlands,region,25/09/2021,4106
E12000004,East Midlands,region,24/09/2021,2539
E12000004,East Midlands,region,23/09/2021,2681
E12000004,East Midlands,region,22/09/2021,2787
E12000004,East Midlands,region,21/09/2021,2882
E12000004,East Midlands,region,20/09/2021,2925
E12000004,East Midlands,region,19/09/2021,3119
E12000004,East Midlands,region,18/09/2021,6198
E12000004,East Midlands,region,17/09/2021,3730
E12000004,East Midlands,region,16/09/2021,3903
E12000004,East Midlands,region,15/09/2021,4293
E12000004,East Midlands,region,14/09/2021,3801
E12000004,East Midlands,region,13/09/2021,4536
E12000004,East Midlands,region,12/09/2021,4783
E12000004,East Midlands,region,11/09/2021,6289
E12000004,East Midlands,region,10/09/2021,5685
E12000004,East Midlands,region,09/09/2021,5658
E12000004,East Midlands,region,08/09/2021,5343
E12000004,East Midlands,region,07/09/2021,5408
E12000004,East Midlands,region,06/09/2021,5544
E12000004,East Midlands,region,05/09/2021,5457
E12000004,East Midlands,region,04/09/2021,8691
E12000004,East Midlands,region,03/09/2021,6510
E12000004,East Midlands,region,02/09/2021,7377
E12000004,East Midlands,region,01/09/2021,8388
E12000004,East Midlands,region,31/08/2021,8480
E12000004,East Midlands,region,30/08/2021,4896
E12000004,East Midlands,region,29/08/2021,7126
E12000004,East Midlands,region,28/08/2021,9957
E12000004,East Midlands,region,27/08/2021,9049
E12000004,East Midlands,region,26/08/2021,8918
E12000004,East Midlands,region,25/08/2021,10204
E12000004,East Midlands,region,24/08/2021,11492
E12000004,East Midlands,region,23/08/2021,9433
E12000004,East Midlands,region,22/08/2021,9894
E12000004,East Midlands,region,21/08/2021,16453
E12000004,East Midlands,region,20/08/2021,12071
E12000004,East Midlands,region,19/08/2021,11769
E12000004,East Midlands,region,18/08/2021,11528
E12000004,East Midlands,region,17/08/2021,11271
E12000004,East Midlands,region,16/08/2021,8811
E12000004,East Midlands,region,15/08/2021,12110
E12000004,East Midlands,region,14/08/2021,18804
E12000004,East Midlands,region,13/08/2021,11590
E12000004,East Midlands,region,12/08/2021,13350
E12000004,East Midlands,region,11/08/2021,11174
E12000004,East Midlands,region,10/08/2021,10377
E12000004,East Midlands,region,09/08/2021,9221
E12000004,East Midlands,region,08/08/2021,10564
E12000004,East Midlands,region,07/08/2021,16223
E12000004,East Midlands,region,06/08/2021,11390
E12000004,East Midlands,region,05/08/2021,9393
E12000004,East Midlands,region,04/08/2021,11944
E12000004,East Midlands,region,03/08/2021,7345
E12000004,East Midlands,region,02/08/2021,5293
E12000004,East Midlands,region,01/08/2021,8338
E12000004,East Midlands,region,31/07/2021,17033
E12000004,East Midlands,region,30/07/2021,9285
E12000004,East Midlands,region,29/07/2021,7537
E12000004,East Midlands,region,28/07/2021,9808
E12000004,East Midlands,region,27/07/2021,9146
E12000004,East Midlands,region,26/07/2021,8219
E12000004,East Midlands,region,25/07/2021,9182
E12000004,East Midlands,region,24/07/2021,15210
E12000004,East Midlands,region,23/07/2021,11196
E12000004,East Midlands,region,22/07/2021,12124
E12000004,East Midlands,region,21/07/2021,11245
E12000004,East Midlands,region,20/07/2021,9833
E12000004,East Midlands,region,19/07/2021,7419
E12000004,East Midlands,region,18/07/2021,11181
E12000004,East Midlands,region,17/07/2021,14276
E12000004,East Midlands,region,16/07/2021,10931
E12000004,East Midlands,region,15/07/2021,11198
E12000004,East Midlands,region,14/07/2021,8845
E12000004,East Midlands,region,13/07/2021,11226
E12000004,East Midlands,region,12/07/2021,5704
E12000004,East Midlands,region,11/07/2021,6943
E12000004,East Midlands,region,10/07/2021,14732
E12000004,East Midlands,region,09/07/2021,10054
E12000004,East Midlands,region,08/07/2021,10053
E12000004,East Midlands,region,07/07/2021,8783
E12000004,East Midlands,region,06/07/2021,5805
E12000004,East Midlands,region,05/07/2021,5076
E12000004,East Midlands,region,04/07/2021,9337
E12000004,East Midlands,region,03/07/2021,12847
E12000004,East Midlands,region,02/07/2021,9961
E12000004,East Midlands,region,01/07/2021,10690
E12000004,East Midlands,region,30/06/2021,8341
E12000004,East Midlands,region,29/06/2021,6339
E12000004,East Midlands,region,28/06/2021,6781
E12000004,East Midlands,region,27/06/2021,8913
E12000004,East Midlands,region,26/06/2021,13965
E12000004,East Midlands,region,25/06/2021,8908
E12000004,East Midlands,region,24/06/2021,9757
E12000004,East Midlands,region,23/06/2021,9125
E12000004,East Midlands,region,22/06/2021,8616
E12000004,East Midlands,region,21/06/2021,5465
E12000004,East Midlands,region,20/06/2021,5725
E12000004,East Midlands,region,19/06/2021,16132
E12000004,East Midlands,region,18/06/2021,11690
E12000004,East Midlands,region,17/06/2021,12992
E12000004,East Midlands,region,16/06/2021,13353
E12000004,East Midlands,region,15/06/2021,11174
E12000004,East Midlands,region,14/06/2021,12424
E12000004,East Midlands,region,13/06/2021,17763
E12000004,East Midlands,region,12/06/2021,32829
E12000004,East Midlands,region,11/06/2021,22660
E12000004,East Midlands,region,10/06/2021,23847
E12000004,East Midlands,region,09/06/2021,24281
E12000004,East Midlands,region,08/06/2021,23342
E12000004,East Midlands,region,07/06/2021,24860
E12000004,East Midlands,region,06/06/2021,32130
E12000004,East Midlands,region,05/06/2021,51418
E12000004,East Midlands,region,04/06/2021,33903
E12000004,East Midlands,region,03/06/2021,34123
E12000004,East Midlands,region,02/06/2021,32386
E12000004,East Midlands,region,01/06/2021,26565
E12000004,East Midlands,region,31/05/2021,16510
E12000004,East Midlands,region,30/05/2021,21856
E12000004,East Midlands,region,29/05/2021,37066
E12000004,East Midlands,region,28/05/2021,36014
E12000004,East Midlands,region,27/05/2021,32162
E12000004,East Midlands,region,26/05/2021,30755
E12000004,East Midlands,region,25/05/2021,28622
E12000004,East Midlands,region,24/05/2021,23152
E12000004,East Midlands,region,23/05/2021,21255
E12000004,East Midlands,region,22/05/2021,42895
E12000004,East Midlands,region,21/05/2021,30883
E12000004,East Midlands,region,20/05/2021,32763
E12000004,East Midlands,region,19/05/2021,24183
E12000004,East Midlands,region,18/05/2021,26751
E12000004,East Midlands,region,17/05/2021,18696
E12000004,East Midlands,region,16/05/2021,21191
E12000004,East Midlands,region,15/05/2021,33777
E12000004,East Midlands,region,14/05/2021,33975
E12000004,East Midlands,region,13/05/2021,37436
E12000004,East Midlands,region,12/05/2021,39080
E12000004,East Midlands,region,11/05/2021,33030
E12000004,East Midlands,region,10/05/2021,20712
E12000004,East Midlands,region,09/05/2021,20445
E12000004,East Midlands,region,08/05/2021,38861
E12000004,East Midlands,region,07/05/2021,36608
E12000004,East Midlands,region,06/05/2021,39238
E12000004,East Midlands,region,05/05/2021,30408
E12000004,East Midlands,region,04/05/2021,21656
E12000004,East Midlands,region,03/05/2021,14502
E12000004,East Midlands,region,02/05/2021,20023
E12000004,East Midlands,region,01/05/2021,30207
E12000004,East Midlands,region,30/04/2021,31738
E12000004,East Midlands,region,29/04/2021,38154
E12000004,East Midlands,region,28/04/2021,33231
E12000004,East Midlands,region,27/04/2021,28226
E12000004,East Midlands,region,26/04/2021,24534
E12000004,East Midlands,region,25/04/2021,26238
E12000004,East Midlands,region,24/04/2021,42144
E12000004,East Midlands,region,23/04/2021,37791
E12000004,East Midlands,region,22/04/2021,35698
E12000004,East Midlands,region,21/04/2021,34732
E12000004,East Midlands,region,20/04/2021,28545
E12000004,East Midlands,region,19/04/2021,18925
E12000004,East Midlands,region,18/04/2021,20593
E12000004,East Midlands,region,17/04/2021,36189
E12000004,East Midlands,region,16/04/2021,37215
E12000004,East Midlands,region,15/04/2021,34269
E12000004,East Midlands,region,14/04/2021,26567
E12000004,East Midlands,region,13/04/2021,21514
E12000004,East Midlands,region,12/04/2021,14595
E12000004,East Midlands,region,11/04/2021,17268
E12000004,East Midlands,region,10/04/2021,34574
E12000004,East Midlands,region,09/04/2021,36830
E12000004,East Midlands,region,08/04/2021,35447
E12000004,East Midlands,region,07/04/2021,29445
E12000004,East Midlands,region,06/04/2021,12696
E12000004,East Midlands,region,05/04/2021,6028
E12000004,East Midlands,region,04/04/2021,5793
E12000004,East Midlands,region,03/04/2021,12849
E12000004,East Midlands,region,02/04/2021,20856
E12000004,East Midlands,region,01/04/2021,27650
E12000004,East Midlands,region,31/03/2021,23827
E12000004,East Midlands,region,30/03/2021,16623
E12000004,East Midlands,region,29/03/2021,9890
E12000004,East Midlands,region,28/03/2021,8719
E12000004,East Midlands,region,27/03/2021,16994
E12000004,East Midlands,region,26/03/2021,17279
E12000004,East Midlands,region,25/03/2021,18438
E12000004,East Midlands,region,24/03/2021,16667
E12000004,East Midlands,region,23/03/2021,7341
E12000004,East Midlands,region,22/03/2021,4479
E12000004,East Midlands,region,21/03/2021,1405
E12000004,East Midlands,region,20/03/2021,4646
E12000004,East Midlands,region,19/03/2021,5622
E12000004,East Midlands,region,18/03/2021,6919
E12000004,East Midlands,region,17/03/2021,8115
E12000004,East Midlands,region,16/03/2021,4217
E12000004,East Midlands,region,15/03/2021,2053
E12000004,East Midlands,region,14/03/2021,915
E12000004,East Midlands,region,13/03/2021,2714
E12000004,East Midlands,region,12/03/2021,5324
E12000004,East Midlands,region,11/03/2021,3715
E12000004,East Midlands,region,10/03/2021,3459
E12000004,East Midlands,region,09/03/2021,2887
E12000004,East Midlands,region,08/03/2021,2964
E12000004,East Midlands,region,07/03/2021,1791
E12000004,East Midlands,region,06/03/2021,1012
E12000004,East Midlands,region,05/03/2021,2196
E12000004,East Midlands,region,04/03/2021,3974
E12000004,East Midlands,region,03/03/2021,4092
E12000004,East Midlands,region,02/03/2021,2498
E12000004,East Midlands,region,01/03/2021,1327
E12000004,East Midlands,region,28/02/2021,1397
E12000004,East Midlands,region,27/02/2021,2117
E12000004,East Midlands,region,26/02/2021,2137
E12000004,East Midlands,region,25/02/2021,1805
E12000004,East Midlands,region,24/02/2021,1449
E12000004,East Midlands,region,23/02/2021,887
E12000004,East Midlands,region,22/02/2021,770
E12000004,East Midlands,region,21/02/2021,558
E12000004,East Midlands,region,20/02/2021,510
E12000004,East Midlands,region,19/02/2021,486
E12000004,East Midlands,region,18/02/2021,581
E12000004,East Midlands,region,17/02/2021,590
E12000004,East Midlands,region,16/02/2021,208
E12000004,East Midlands,region,15/02/2021,75
E12000004,East Midlands,region,14/02/2021,66
E12000004,East Midlands,region,13/02/2021,77
E12000004,East Midlands,region,12/02/2021,257
E12000004,East Midlands,region,11/02/2021,157
E12000004,East Midlands,region,10/02/2021,176
E12000004,East Midlands,region,09/02/2021,98
E12000004,East Midlands,region,08/02/2021,56
E12000004,East Midlands,region,07/02/2021,28
E12000004,East Midlands,region,06/02/2021,24
E12000004,East Midlands,region,05/02/2021,163
E12000004,East Midlands,region,04/02/2021,117
E12000004,East Midlands,region,03/02/2021,90
E12000004,East Midlands,region,02/02/2021,112
E12000004,East Midlands,region,01/02/2021,51
E12000004,East Midlands,region,31/01/2021,126
E12000004,East Midlands,region,30/01/2021,55
E12000004,East Midlands,region,29/01/2021,113
E12000004,East Midlands,region,28/01/2021,54
E12000004,East Midlands,region,27/01/2021,30
E12000004,East Midlands,region,26/01/2021,12
E12000004,East Midlands,region,25/01/2021,12
E12000004,East Midlands,region,24/01/2021,22
E12000004,East Midlands,region,23/01/2021,27
E12000004,East Midlands,region,22/01/2021,23
E12000004,East Midlands,region,21/01/2021,40
E12000004,East Midlands,region,20/01/2021,47
E12000004,East Midlands,region,19/01/2021,95
E12000004,East Midlands,region,18/01/2021,25
E12000004,East Midlands,region,17/01/2021,44
E12000004,East Midlands,region,16/01/2021,52
E12000004,East Midlands,region,15/01/2021,210
E12000004,East Midlands,region,14/01/2021,54
E12000004,East Midlands,region,13/01/2021,138
E12000004,East Midlands,region,12/01/2021,929
E12000004,East Midlands,region,11/01/2021,1263
E12000004,East Midlands,region,10/01/2021,1748
E12000004,East Midlands,region,09/01/2021,1677
E12000004,East Midlands,region,08/01/2021,3277
E12000004,East Midlands,region,07/01/2021,3316
E12000004,East Midlands,region,06/01/2021,4035
E12000004,East Midlands,region,05/01/2021,2739
E12000004,East Midlands,region,04/01/2021,1509
E12000004,East Midlands,region,03/01/2021,479
E12000004,East Midlands,region,02/01/2021,487
E12000004,East Midlands,region,01/01/2021,3
E12000004,East Midlands,region,31/12/2020,476
E12000004,East Midlands,region,30/12/2020,576
E12000004,East Midlands,region,29/12/2020,312
E12000005,West Midlands,region,02/10/2021,3034
E12000005,West Midlands,region,01/10/2021,2728
E12000005,West Midlands,region,30/09/2021,2658
E12000005,West Midlands,region,29/09/2021,2739
E12000005,West Midlands,region,28/09/2021,2996
E12000005,West Midlands,region,27/09/2021,2465
E12000005,West Midlands,region,26/09/2021,2005
E12000005,West Midlands,region,25/09/2021,4462
E12000005,West Midlands,region,24/09/2021,3755
E12000005,West Midlands,region,23/09/2021,3773
E12000005,West Midlands,region,22/09/2021,3947
E12000005,West Midlands,region,21/09/2021,4193
E12000005,West Midlands,region,20/09/2021,3678
E12000005,West Midlands,region,19/09/2021,3627
E12000005,West Midlands,region,18/09/2021,7754
E12000005,West Midlands,region,17/09/2021,5779
E12000005,West Midlands,region,16/09/2021,5919
E12000005,West Midlands,region,15/09/2021,5140
E12000005,West Midlands,region,14/09/2021,5653
E12000005,West Midlands,region,13/09/2021,5100
E12000005,West Midlands,region,12/09/2021,4473
E12000005,West Midlands,region,11/09/2021,9212
E12000005,West Midlands,region,10/09/2021,6922
E12000005,West Midlands,region,09/09/2021,8899
E12000005,West Midlands,region,08/09/2021,6356
E12000005,West Midlands,region,07/09/2021,6964
E12000005,West Midlands,region,06/09/2021,6386
E12000005,West Midlands,region,05/09/2021,6240
E12000005,West Midlands,region,04/09/2021,12920
E12000005,West Midlands,region,03/09/2021,9154
E12000005,West Midlands,region,02/09/2021,10899
E12000005,West Midlands,region,01/09/2021,10029
E12000005,West Midlands,region,31/08/2021,9889
E12000005,West Midlands,region,30/08/2021,4782
E12000005,West Midlands,region,29/08/2021,6960
E12000005,West Midlands,region,28/08/2021,13051
E12000005,West Midlands,region,27/08/2021,11714
E12000005,West Midlands,region,26/08/2021,13276
E12000005,West Midlands,region,25/08/2021,11994
E12000005,West Midlands,region,24/08/2021,11629
E12000005,West Midlands,region,23/08/2021,10978
E12000005,West Midlands,region,22/08/2021,8988
E12000005,West Midlands,region,21/08/2021,18291
E12000005,West Midlands,region,20/08/2021,14554
E12000005,West Midlands,region,19/08/2021,16076
E12000005,West Midlands,region,18/08/2021,13664
E12000005,West Midlands,region,17/08/2021,11247
E12000005,West Midlands,region,16/08/2021,11498
E12000005,West Midlands,region,15/08/2021,9193
E12000005,West Midlands,region,14/08/2021,14953
E12000005,West Midlands,region,13/08/2021,12767
E12000005,West Midlands,region,12/08/2021,17754
E12000005,West Midlands,region,11/08/2021,14935
E12000005,West Midlands,region,10/08/2021,11118
E12000005,West Midlands,region,09/08/2021,9948
E12000005,West Midlands,region,08/08/2021,7319
E12000005,West Midlands,region,07/08/2021,16440
E12000005,West Midlands,region,06/08/2021,13674
E12000005,West Midlands,region,05/08/2021,13249
E12000005,West Midlands,region,04/08/2021,12711
E12000005,West Midlands,region,03/08/2021,8856
E12000005,West Midlands,region,02/08/2021,6830
E12000005,West Midlands,region,01/08/2021,6979
E12000005,West Midlands,region,31/07/2021,15958
E12000005,West Midlands,region,30/07/2021,12346
E12000005,West Midlands,region,29/07/2021,11905
E12000005,West Midlands,region,28/07/2021,12043
E12000005,West Midlands,region,27/07/2021,9044
E12000005,West Midlands,region,26/07/2021,9136
E12000005,West Midlands,region,25/07/2021,9235
E12000005,West Midlands,region,24/07/2021,18133
E12000005,West Midlands,region,23/07/2021,13982
E12000005,West Midlands,region,22/07/2021,14163
E12000005,West Midlands,region,21/07/2021,13365
E12000005,West Midlands,region,20/07/2021,9926
E12000005,West Midlands,region,19/07/2021,10782
E12000005,West Midlands,region,18/07/2021,8208
E12000005,West Midlands,region,17/07/2021,19884
E12000005,West Midlands,region,16/07/2021,13813
E12000005,West Midlands,region,15/07/2021,18445
E12000005,West Midlands,region,14/07/2021,13833
E12000005,West Midlands,region,13/07/2021,8969
E12000005,West Midlands,region,12/07/2021,8265
E12000005,West Midlands,region,11/07/2021,6929
E12000005,West Midlands,region,10/07/2021,15787
E12000005,West Midlands,region,09/07/2021,11639
E12000005,West Midlands,region,08/07/2021,11115
E12000005,West Midlands,region,07/07/2021,11079
E12000005,West Midlands,region,06/07/2021,9047
E12000005,West Midlands,region,05/07/2021,10148
E12000005,West Midlands,region,04/07/2021,6914
E12000005,West Midlands,region,03/07/2021,14824
E12000005,West Midlands,region,02/07/2021,9637
E12000005,West Midlands,region,01/07/2021,11907
E12000005,West Midlands,region,30/06/2021,9277
E12000005,West Midlands,region,29/06/2021,10730
E12000005,West Midlands,region,28/06/2021,9117
E12000005,West Midlands,region,27/06/2021,10350
E12000005,West Midlands,region,26/06/2021,15700
E12000005,West Midlands,region,25/06/2021,9324
E12000005,West Midlands,region,24/06/2021,14236
E12000005,West Midlands,region,23/06/2021,9258
E12000005,West Midlands,region,22/06/2021,8663
E12000005,West Midlands,region,21/06/2021,7512
E12000005,West Midlands,region,20/06/2021,5832
E12000005,West Midlands,region,19/06/2021,18343
E12000005,West Midlands,region,18/06/2021,13059
E12000005,West Midlands,region,17/06/2021,13835
E12000005,West Midlands,region,16/06/2021,15901
E12000005,West Midlands,region,15/06/2021,15835
